No,Salary
40793,10494.991444466745
40794,55278.35627076498
40795,67484.15507839578
40796,51247.376814810166
40797,73216.20287193122
40798,144363.145347822
40799,128648.71337574729
40800,45092.470098437465
40801,124213.65583326475
40802,15608.433182265744
40803,5940.271144789521
40804,16209.264635295594
40805,48235.96225185742
40806,152605.7237015183
40807,60790.46304759473
40808,34457.029396129205
40809,96598.14230670856
40810,110218.34533413925
40811,3156.8874076314946
40812,65259.36001401078
40813,131346.79412796762
40814,29330.970891048695
40815,6952.7305889876725
40816,24043.727725202592
40817,31753.799846317637
40818,82933.76557522973
40819,84890.70280909492
40820,116832.91053390954
40821,19580.62188114
40822,40685.19751744645
40823,14380.354769572052
40824,16319.897115518741
40825,4739.373827965369
40826,87370.63792575675
40827,7786.893624554327
40828,79701.61377792612
40829,38543.378760266816
40830,105620.45157386274
40831,34601.71518671205
40832,96047.38699269504
40833,72510.79879078399
40834,67081.05370923108
40835,45131.62336824933
40836,92517.42714582084
40837,80215.12856444537
40838,75774.40378024355
40839,126433.65967702183
40840,56699.81977460676
40841,75827.3429301174
40842,98336.58227473505
40843,144780.76413891072
40844,11323.336705330732
40845,100709.159947993
40846,7453.9350272499805
40847,43454.54042838893
40848,69086.73464464182
40849,44106.660792954746
40850,32406.22709258786
40851,142148.06511169276
40852,172863.20134522437
40853,7852.317197126376
40854,142720.48530059715
40855,43520.80077742725
40856,94445.62589887643
40857,2862.3789951994086
40858,5670.827506703629
40859,118821.94146395623
40860,3324.541161725955
40861,69250.87073833637
40862,73008.69020097182
40863,5072.771844389242
40864,9419.521595927452
40865,70085.48587579043
40866,36982.69975414792
40867,13872.836173957454
40868,96070.65525962735
40869,71594.10596621996
40870,97003.74293686947
40871,37821.2903424875
40872,102655.33226052417
40873,13210.639946445379
40874,87592.47546617671
40875,99561.0101985426
40876,20411.689325148465
40877,120705.68824328527
40878,24822.11491547113
40879,74232.0671773767
40880,150991.61708373736
40881,21071.431746925708
40882,41196.32668927808
40883,32957.55036084394
40884,6670.225675514178
40885,23587.88108796944
40886,14930.723582443165
40887,27006.600579147824
40888,35350.840765839785
40889,96497.70926130805
40890,4133.092611716974
40891,56967.205949886964
40892,20599.006765954287
40893,23474.213114540504
40894,104484.2420212794
40895,24909.901142939234
40896,80754.80920062716
40897,-825.5568444592426
40898,40221.929598204006
40899,11749.873525585313
40900,117302.82175231402
40901,149981.18043124792
40902,56539.88434569487
40903,4425.804699725641
40904,15194.592815595119
40905,72351.9081034709
40906,10332.81962133276
40907,2898.2932673344944
40908,55544.80308743418
40909,16561.995784198072
40910,20098.459366799798
40911,65337.30810224687
40912,126112.18064598246
40913,21696.161906641606
40914,72693.52067113413
40915,44376.423813558824
40916,21704.859349459126
40917,143680.64556085857
40918,148743.52814140427
40919,128681.63163585574
40920,33048.49551891588
40921,88543.94345736182
40922,108550.64162121572
40923,112564.37240761248
40924,157658.0836774538
40925,94051.95062927593
40926,74911.38443038546
40927,8113.114102698577
40928,14822.742000601362
40929,73904.25798555292
40930,43234.15035435658
40931,24806.694277663973
40932,99052.02294247325
40933,12100.844030355036
40934,96368.64598459669
40935,59608.337286067595
40936,15574.127350117145
40937,94779.84884515383
40938,5652.700280665026
40939,15073.838700370963
40940,96353.02453674885
40941,69240.61549923192
40942,85140.24006560053
40943,72488.7567770286
40944,132939.56346637735
40945,14490.185805644334
40946,43099.08166637088
40947,98185.50201007033
40948,83693.91633111043
40949,91633.80799833921
40950,114333.85378293462
40951,37643.494030669615
40952,26094.732158776158
40953,54250.51734651494
40954,73349.8752159818
40955,6635.076411873467
40956,168429.18584578112
40957,110543.13953133087
40958,78155.52567023045
40959,175142.87928297673
40960,35700.509068990505
40961,69085.15999890646
40962,87333.6844919772
40963,98558.0237210957
40964,113271.57483825441
40965,99402.08026197058
40966,126618.8074201595
40967,22027.57460511296
40968,16850.87290626475
40969,169214.9588691911
40970,70686.36515420854
40971,40785.484616900074
40972,31927.194646644028
40973,29698.57614136074
40974,150284.74697811386
40975,93862.55253766719
40976,19226.94828048345
40977,70864.2204007101
40978,29706.673229142903
40979,5849.434344637729
40980,5581.283607850344
40981,89018.01381618979
40982,116065.10255188975
40983,12497.391903966945
40984,16754.218584370938
40985,26363.591036070717
40986,47969.252773827175
40987,10809.914016535708
40988,53911.9829879217
40989,78215.11177700962
40990,39823.719439579254
40991,22953.635910468027
40992,40618.30339699592
40993,90813.5262456822
40994,46436.4872188921
40995,155784.61502043705
40996,100555.86904189376
40997,133819.0371264239
40998,103048.07620314263
40999,44735.89651236465
41000,8463.371266799903
41001,66052.53077868541
41002,145216.9243091418
41003,49024.75171289682
41004,140992.61653134407
41005,23104.603628945373
41006,92325.73552265539
41007,10107.75565087161
41008,37038.9271467199
41009,33145.75155315159
41010,91089.55879142611
41011,83252.27395109356
41012,25437.899525006836
41013,37560.29488315627
41014,19670.588682831483
41015,60879.38506961291
41016,118505.46774822022
41017,34318.118711487485
41018,78720.47175999891
41019,83722.32817247366
41020,36050.698670831305
41021,80613.38289638028
41022,94639.85625499584
41023,85298.32517171167
41024,45986.7195849188
41025,19545.301239732184
41026,131549.07817682033
41027,44792.81681702071
41028,19596.65199356614
41029,14767.412823112505
41030,11220.548547854507
41031,3430.1883382756287
41032,85069.76501999499
41033,17154.72363923864
41034,149280.15788747114
41035,83201.788986739
41036,133392.11552608726
41037,55946.64801417744
41038,12431.53367954938
41039,103453.4802861967
41040,52942.876304999576
41041,18938.379149417462
41042,5373.947594237132
41043,49270.885287616686
41044,31077.770334112814
41045,4549.885199234901
41046,123368.54002128108
41047,43534.370192293776
41048,69193.65516484459
41049,76111.80264080838
41050,60857.13196678785
41051,17270.995157675883
41052,87655.90614179295
41053,111892.17410675906
41054,8198.372847049253
41055,35309.58079801588
41056,22260.400975178596
41057,46237.63059797458
41058,43013.475667524515
41059,108976.80328063101
41060,54506.92265282932
41061,47634.67281769507
41062,4837.769778883372
41063,34953.354559729465
41064,21972.757228176528
41065,94276.0124158371
41066,41540.22756493333
41067,132035.62385263425
41068,134716.8532139479
41069,20278.57316564594
41070,69529.39809505515
41071,58170.86448564526
41072,109670.14828065239
41073,67215.72037801496
41074,105350.82881001169
41075,45107.327091619234
41076,31915.837143176377
41077,28651.9300288825
41078,101964.34393208534
41079,97902.12158392057
41080,6935.838024165372
41081,11806.822649615735
41082,28742.39665049315
41083,73457.6069609213
41084,24409.849110841245
41085,101890.19766033729
41086,38205.50922677698
41087,40826.7131476088
41088,22153.831541970532
41089,25435.344947568527
41090,48194.949754242094
41091,23218.452044191126
41092,160385.52960608568
41093,62214.31383542177
41094,117194.75182920154
41095,47211.81926780413
41096,47864.73879103246
41097,23022.13020303356
41098,62732.42209720052
41099,80465.45234631738
41100,32284.91931549482
41101,84282.14081090971
41102,19151.721710745016
41103,69007.52169649675
41104,90009.42723032497
41105,34964.881472512585
41106,28129.676419186337
41107,89333.32021303472
41108,20521.652960731124
41109,55156.02584872081
41110,57724.72569779155
41111,49991.67921437739
41112,39709.787360341616
41113,73994.80307662867
41114,92370.80805304805
41115,39704.863044347636
41116,30806.881033879687
41117,73169.33838099825
41118,21832.48446165252
41119,97998.566103388
41120,12688.531238647438
41121,86551.510652814
41122,74593.11524950487
41123,7310.049503170961
41124,51345.97471294664
41125,51078.008876090506
41126,136594.21645644584
41127,9241.4751113297
41128,37318.77311589155
41129,101059.00494760353
41130,37096.68700935998
41131,129055.24186215561
41132,43169.0118599578
41133,154228.813317268
41134,79531.921242971
41135,10810.608405752955
41136,67795.06686511946
41137,4694.976715532334
41138,20395.715445445836
41139,130735.63301649287
41140,65948.23777573186
41141,79427.68583578119
41142,16334.968495770312
41143,83178.25893767404
41144,28687.85305153019
41145,69746.0121464226
41146,136928.59689870596
41147,34184.813865117605
41148,9219.617322966651
41149,24736.17309132946
41150,31860.17797384049
41151,53111.86290888949
41152,59664.55450021268
41153,6512.332775795829
41154,44870.42685461956
41155,97754.69860201208
41156,83444.26438380733
41157,25944.00346068011
41158,7691.661777633693
41159,32585.588316907222
41160,23874.041304026807
41161,64710.82160188056
41162,66274.33367312304
41163,102589.6705409401
41164,14251.719288028895
41165,95121.00272828863
41166,139743.08985548047
41167,45306.57225009544
41168,41286.53807606048
41169,70697.16248877432
41170,7209.61477145575
41171,117331.88546159986
41172,31798.25265757895
41173,92462.57504236986
41174,162061.24967237428
41175,99993.7008093535
41176,26362.77544817641
41177,87178.1407666558
41178,38965.58517635343
41179,47289.43111305551
41180,83747.20495869397
41181,96595.6398241624
41182,20452.963513664225
41183,30265.116292762214
41184,21619.91426800534
41185,28414.427446061185
41186,5692.943398103087
41187,39394.503789036884
41188,77429.0505904609
41189,85196.7645086446
41190,7033.424475502353
41191,59392.37865704056
41192,83497.94028812884
41193,121805.9095883234
41194,15086.601857257752
41195,80780.8119439384
41196,15565.510563542466
41197,117523.77299287338
41198,107808.39673858767
41199,24542.42964383052
41200,56572.95290254891
41201,75041.65241280037
41202,16785.771904603513
41203,154618.43971624773
41204,65947.4003560022
41205,96144.11724804345
41206,11276.28212110782
41207,22135.50248159452
41208,1564.561560713269
41209,83024.56553437913
41210,51858.01455849011
41211,116556.8652672732
41212,65690.47954912658
41213,26081.767469227194
41214,22147.268151702923
41215,13848.06624578578
41216,6466.350778744274
41217,146154.61969757846
41218,17156.706592285387
41219,38637.754188003746
41220,96050.23674752486
41221,9849.80879741462
41222,37673.7648613699
41223,99971.94255015081
41224,66175.8634762632
41225,43252.01719433785
41226,13653.184223839271
41227,46803.16832279647
41228,32170.585826830666
41229,12238.32496929908
41230,21074.860072688658
41231,21247.972169663793
41232,108057.66019081254
41233,12863.876523828863
41234,83194.46598945741
41235,63318.03408999678
41236,12269.012052187916
41237,60040.82410761726
41238,95959.11036897056
41239,129115.05427499553
41240,83574.23687726348
41241,120771.86442446926
41242,53757.55850241404
41243,36554.02969689926
41244,26010.009704453336
41245,109774.4285661325
41246,60954.661843571776
41247,28546.20154630677
41248,93549.31048691995
41249,27055.266653347157
41250,46096.58234142753
41251,66075.45620292313
41252,48140.562541316795
41253,5545.964608020487
41254,88751.12371951778
41255,108044.89291658146
41256,85885.12216210425
41257,69630.28628985648
41258,13745.788622568061
41259,13776.278917129435
41260,95661.13102073093
41261,116615.94833427978
41262,61378.04282456351
41263,42351.10670462317
41264,134792.70098285913
41265,13129.91343185448
41266,78456.5299259368
41267,54514.36851666901
41268,16495.17525280924
41269,50735.31810213928
41270,72221.32039532889
41271,25748.71271612258
41272,57566.74530904042
41273,62993.08574350275
41274,20198.20277877379
41275,66296.65939190659
41276,55367.150809093015
41277,11433.814482088917
41278,35851.32217676937
41279,22100.695350591766
41280,11659.783380205054
41281,67216.55265327306
41282,125213.93561658505
41283,12767.911049496206
41284,3823.741444511787
41285,45991.07275489819
41286,91646.94105571818
41287,32848.399841000224
41288,18996.87133075216
41289,34517.44989498981
41290,14709.221988556226
41291,150511.90595658435
41292,41120.0798182715
41293,90759.90656554422
41294,49998.225342369275
41295,82626.44239581388
41296,13292.165189283143
41297,43660.711884553675
41298,62625.0563969819
41299,9796.327299558177
41300,57216.246735846136
41301,119072.65291759424
41302,43599.37582205906
41303,4478.34551915247
41304,46992.43991539827
41305,7014.895127280703
41306,33838.21132275152
41307,8615.608339560476
41308,32332.416494693396
41309,26512.747522121757
41310,92463.08848706492
41311,54351.999027326514
41312,32734.476007731784
41313,108202.36826148852
41314,56741.15672791052
41315,6650.827090427863
41316,53090.148826596596
41317,26358.198671635208
41318,64365.94092899798
41319,66256.25781435898
41320,89544.85040812024
41321,17166.60042991407
41322,99033.41767126633
41323,92646.12883329333
41324,28254.494326060787
41325,41539.579544981854
41326,105908.03355350318
41327,28762.038135360497
41328,88775.79247949904
41329,58082.33161807607
41330,58651.287302516335
41331,38419.9433726942
41332,24773.009817845264
41333,64463.53222701712
41334,24745.655257412567
41335,53968.86535783926
41336,120788.58534840365
41337,84126.70488139614
41338,120680.35107888583
41339,67630.22836506234
41340,17854.83966636456
41341,71068.30113025068
41342,43183.64686615086
41343,31456.655386253376
41344,104003.53037353659
41345,47048.66326310769
41346,69533.49707416371
41347,11843.495909743797
41348,9941.768489703742
41349,54027.65917891277
41350,100304.25559349627
41351,8790.549449175758
41352,31802.46168731054
41353,40386.67209285423
41354,65878.16519663399
41355,52758.127988417626
41356,17580.930949556714
41357,37619.819482431514
41358,107106.75703320405
41359,90371.10391869392
41360,11361.770292676185
41361,93683.91448026842
41362,133838.43126922788
41363,83468.5050896239
41364,37458.14315935476
41365,32543.12938987222
41366,7554.443694490539
41367,80228.95526554107
41368,39608.07786163424
41369,10855.623997420453
41370,73147.32649502507
41371,13772.03577517675
41372,56281.79707284476
41373,58887.233081981234
